"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"379","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"380","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"381","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"382","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"383","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"384","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"385","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"386","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"387","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"388","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"389","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"390","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"391","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"392","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"393","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"394","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"395","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"396","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"397","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"398","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"399","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"400","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"401","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"402","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"403","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"404","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"405","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"406","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"407","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"408","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"409","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"410","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"411","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"412","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"413","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"414","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"415","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"416","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
